"ACM annual conference on The range of computing: mid-s perspective: mid-s perspective", 5
ACM/IEEE on Joint Conference on Digital Libraries, 5
ACM/SIGSOFT International Symposium on Software Testing and Analysis, 5
ACSW Frontiers, 5
ASE  IEEE/ACM International Conference on Automated Software Engineering, 5
Adv. Data Analysis and Classification, 5
Advanced Technologies, 5
Advances in Applied Artificial Intelligence, 5
Advances in Brain Inspired Cognitive Systems, 5
Advances in Case-Based Reasoning, 5
Advances in Computation and Intelligence, 5
Advances in Intelligent Web Mastering, 5
Advances in Machine Learning and Cybernetics, 5
Advances in Multilingual and Multimodal Information Retrieval, 5
Advances in Services Computing, 5
Advances in Web-Age Information Management: International Conference, 5
Agent Computing and Multi-Agent Systems, 5
Agile Processes in Software Engineering and Extreme Programming, 5
Alberto Mendelzon International Workshop on Foundations of Data Management, 5
Algebraic Methodology and Software Technology, 5
Algorithmic Foundation of Robotics, 5
Algorithms for Sensor Systems, 5
Ambient Intelligence for Scientific Discovery, 5
American Federation of Information Processing Societies:  AFIPS Fall Joint Computer Conference, 5
Annual ACM SIGACT Symposium on Theory of Computing, 5
Annual ACM Symposium on Computational Fabrication, 5
Annual ACM/IEEE International Conference on Human-Robot Interaction, 5
Annual Conference of the Extreme Science and Engineering Discovery Environment, 5
Annual International Conference on Mobile and Ubiquitous Systems, 5
Annual International Symposium on Applications and the Internet, 5
Annual International Symposium on Information Management and Big Data, 5
Annual International Symposium on Microarchitecture, 5
Annual International Symposium on Wearable Computers. ISWC, 5
Annual Network and Distributed System Security Symposium, 5
Annual SIGdial Meeting on Discourse and Dialogue, 5
Annual USENIX Tcl/Tk Workshop, 5
Appl. Algebra Eng. Commun. Comput., 5
Applications, 5
Applications of Evolutionary Computing, 5
Applied Parallel Computing. State of the Art in Scientific Computing, 5
Arch. Math. Log., 5
Artificial Evolution, 5
Artificial Intelligence: Methodology, 5
Asian Conference on Machine Learning, 5
Asian Digital Libraries. Looking Back  Years and Forging New Frontiers, 5
Aslib Proceedings, 5
Augmented Reality, 5
Australian Control Conference, 5
Automata Languages, 5
Automated Technology for Verification and Analysis, 5
BIT, 5
Big Data Analytics, 5
BioData Mining, 5
Bioinformatics [ISMB/ECCB], 5
Biologically Inspired Cognitive Architectures, 5
CHI Workshop on Mixed-Initiative Creative Interfaces co-located with ACM CHI Conference on Human Factors in Computing Systems, 5
CIKM    International Conference on Information and Knowledge Management, 5
CLEF LABs and Workshops, 5
CONF-IRM, 5
Case-Based Reasoning Research and Development, 5
Chinese Lexical Semantics, 5
Collaboration and Technology, 5
Color Imaging VIII: Processing, 5
Combinatorial Image Analysis, 5
Communications and Networking, 5
Computational Color Imaging, 5
Computational Support for Discrete Mathematics, 5
Computer Graphics and Visual Computing, 5
Computer Networks and ISBN Systems, 5
Computer Vision and Computer Graphics. Theory and Applications, 5
Computer-based Support for Clinical Guidelines and Protocols, 5
Computers and Artificial Intelligence, 5
Computing Systems, 5
Conference on Message Understanding, 5
Contemporary Computing, 5
Cre8ing a learning world:  International Conference for the Learning Sciences, 5
Data and Applications Security and Privacy, 5
Database Technologies, 5
Decision Sciences, 5
Digital Libraries: International Collaboration and Cross-Fertilization, 5
Distributed Object Management, 5
EAI Endorsed Trans. Collaborative Computing, 5
EUROSPEECH Scandinavia, 5
Eighteenth International Florida Artificial Intelligence Research Society Conference, 5
Eighth Annual ACM-SIAM Symposium on Discrete Algorithms, 5
Eighth International Conference on Data Engineering, 5
Eighth International Conference on Database Systems for Advanced Applications, 5
Eighth International Conference on Intelligent Systems Design and Applications, 5
Emerging Trends in Visual Computing, 5
Enterprise Information Systems, 5
Entity-Relationship Approach: A Bridge to the User, 5
Eurographics Workshop on Urban Data Modelling and Visualisation, 5
European Conference on Networks and Communications, 5
European Conference on Visual Media Production, 5
European Design and Test Conference, 5
European Future Technologies Conference and Exhibition, 5
"European MPI Users Group Meeting", 5
Evolvable Systems: From Biology to Hardware, 5
Extended Abstracts Publication of the Annual Symposium on Computer-Human Interaction in Play, 5
Fifteenth ACM Symposium on Operating System Principles, 5
Fifteenth Annual ACM-SIAM Symposium on Discrete Algorithms, 5
Fifteenth Italian Symposium on Advanced Database Systems, 5
Fifth Artificial Intelligence and Interactive Digital Entertainment Conference, 5
Fifth IEEE International Symposium on Bioinformatic and Bioengineering, 5
Fifth International Conference on 3D Digital Imaging and Modeling, 5
Fifth International Conference on Document Analysis and Recognition, 5
Fifth International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing, 5
Fifth Symposium on Virtual Reality Modeling Language, 5
Formal Methods in Computer-Aided Design, 5
Foundations of Augmented Cognition. Directing the Future of Adaptive Systems, 5
Fourteenth International Conference on Very Large Data Bases, 5
Fourteenth International Joint Conference on Artificial Intelligence, 5
"French-speaking conference on human-computer interaction on eme Conference Francophone sur lInteraction Homme-Machine", 5
From Integrated Publication and Information Systems to Virtual Information and Knowledge Environments, 5
Frontiers in Internet Technologies, 5
Functional Programming, 5
Functional Programming Languages and Computer Architecture, 5
Fundamental Approaches to Software Engineering, 5
Fuzzy System and Data Mining, 5
GAMEON, 5
GIS   ACM workshop on Advances on Advances in Geographic Information Systems, 5
Geospatial Thinking, 5
Graph Drawing with Applications to Bioinformatics and Social Sciences, 5
Graphics and Robotics, 5
Groupware: Design, 5
Heterogeneous Computing Workshop, 5
High Performance Transaction Systems, 5
Human Computation, 5
Human Interface and the Management of Information. Information and Knowledge Design, 5
Human Interface and the Management of Information. Interacting with Information, 5
Human Language Technology:  a Workshop Held at Plainsboro, 5
Human-Computer Interaction. Theories, 5
Hybrid Systems: Computation and Control, 5
IADIS International Conference WWW/Internet, 5
IAPR International Conference on Machine Vision Applications, 5
IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science, 5
ICALT, 5
ICEBE, 5
ICINCO, 5
IDC  Conference on Interaction Design and Children, 5
IEEE  International Conference on Cloud Computing, 5
IEEE Annual Ubiquitous Computing, 5
IEEE Computer Graphics and Applications [Vis], 5
IEEE Conference on Collaboration and Internet Computing, 5
IEEE Conference on Emerging Technologies & Factory Automation, 5
IEEE Conference on Mass Storage Systems and Technologies / NASA Goddard Conference on Mass Storage Systems and Technologies, 5
IEEE Conference on Pervasive Computing and Communications Workshops, 5
IEEE GLOBECOM Workshops, 5
IEEE International Conference on Computer Vision Systems, 5
IEEE International Conference on Cyborg and Bionic Systems, 5
IEEE International Conference on Development and Learning and Epigenetic Robotics, 5
IEEE International Conference on Distributed Computing in Sensor Systems, 5
IEEE International Conference on Electro Information Technology, 5
IEEE International Conference on Electro/Information Technology, 5
IEEE International Conference on Engineering of Complex Computer Systems, 5
IEEE International Conference on Field-Programmable Technology, 5
IEEE International Conference on Multimodal Interfaces, 5
IEEE International Conference on Network Infrastructure and Digital Content, 5
IEEE International Conference on Prognostics and Health Management, 5
IEEE International Conference on Robotic Computing, 5
IEEE International Conference on Smart Computing, 5
IEEE International Enterprise Distributed Object Computing Conference, 5
IEEE International Symposium on Distributed Simulation and Real-Time Applications, 5
IEEE International Symposium on Mixed and Augmented Reality Workshops, 5
IEEE International Symposium on Signal Processing and Information Technology, 5
IEEE International Workshop on Analysis and Modeling of Faces and Gestures, 5
IEEE International Workshop on Future Trends of Distributed Computing Systems, 5
IEEE International Workshop on Source Code Analysis and Manipulation, 5
IEEE J. Emerg. Sel. Topics Circuits Syst., 5
IEEE Southwest Symposium on Image Analysis and Interpretation, 5
IEEE Trans. Autonomous Mental Development, 5
IEEE Trans. Computational Imaging, 5
IEEE Workshop on Automatic Speech Recognition & Understanding, 5
IEEE Workshop on Statistical Signal Processing, 5
IEEE/ACM International Conference on Big Data Computing, 5
IEEE/ACM International Conference on Connected Health: Applications, 5
IEEE/ACM International Conference on Software Engineering, 5
IEEE/ACM International Conference on Utility and Cloud Computing, 5
IEEE/ACM International Symposium on Networks-on-Chip, 5
IEEE/IFIP International Conference on VLSI and System-on-Chip, 5
IEEE/IPSJ International Symposium on Applications and the Internet, 5
IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology, 5
IFAC International Conference on Intelligent Control and Automation Science, 5
IIAI International Congress on Advanced Applied Informatics, 5
IJARAS, 5
IJBIC, 5
IJCICG, 5
IJEHMC, 5
IJMLO, 5
IJMTM, 5
IJSSMET, 5
IJTHI, 5
IJWA, 5
IJWGS, 5
IMAGAPP, 5
IRE Trans. Electronic Computers, 5
ISWC  ACM International Symposium on Wearable Computers, 5
ISWC Posters & Demonstrations Track a track within the International Semantic Web Conference, 5
Inf. Retr. Journal, 5
Information Networking, 5
Information Security Journal: A Global Perspective, 5
Information Visualization [InfoVis], 5
Information and Communication Technologies in Tourism, 5
Innovation and Technology in Computer Science Education Conference, 5
Int. J. Intelligent Computing and Cybernetics, 5
Int. J. Intelligent Transportation Systems Research, 5
Int. J. Math. Mathematical Sciences, 5
Integer Programming and Combinatorial Optimization, 5
